,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,1.033031129837036,0.01129363867697905,0.07739434242248536,0.0007958915076299668,1105,31,20,3,False,"{'n_estimators': 1105, 'min_samples_split': 31, 'min_samples_leaf': 20, 'max_depth': 3, 'bootstrap': False}",0.5968992248062015,0.6046511627906976,0.5647668393782384,0.6036269430051814,0.5673575129533679,0.5874603365867375,0.01769234078956028,98,0.6058252427184466,0.6200647249190938,0.6209573091849935,0.6047865459249676,0.6261319534282018,0.6155531552351406,0.008625801645142863
50,0.5315765380859375,0.002270664790005514,0.0343137264251709,0.0004841142738430033,371,11,2,13,True,"{'n_estimators': 371, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_depth': 13, 'bootstrap': True}",0.648578811369509,0.6304909560723514,0.6010362694300518,0.6321243523316062,0.6113989637305699,0.6247258705868177,0.016707723819167027,25,0.8142394822006472,0.8181229773462784,0.8260025873221216,0.8098318240620958,0.8130659767141009,0.8162525695290487,0.005549669162741811
51,1.5763833045959472,0.056879557656476114,0.10352272987365722,0.0007458310489064031,1366,30,4,5,True,"{'n_estimators': 1366, 'min_samples_split': 30, 'min_samples_leaf': 4, 'max_depth': 5, 'bootstrap': True}",0.6459948320413437,0.6330749354005168,0.5932642487046632,0.6398963730569949,0.6088082901554405,0.6242077358717918,0.01997038031758816,31,0.6686084142394823,0.6699029126213593,0.6720569210866753,0.6746442432082794,0.6759379042690815,0.6722300790849756,0.002761821851784641
52,0.12425718307495118,0.005406786069722831,0.008586740493774414,0.0004935541145205355,110,3,18,4,False,"{'n_estimators': 110, 'min_samples_split': 3, 'min_samples_leaf': 18, 'max_depth': 4, 'bootstrap': False}",0.6201550387596899,0.6227390180878553,0.5751295336787565,0.6139896373056994,0.5803108808290155,0.6024648217322033,0.020468626045033193,87,0.629126213592233,0.6453074433656958,0.6429495472186287,0.6435963777490298,0.6455368693402329,0.6413032902531641,0.006167755544787642
53,0.8076396942138672,0.03312550806481025,0.058043909072875974,0.006364014645099048,683,26,20,8,True,"{'n_estimators': 683, 'min_samples_split': 26, 'min_samples_leaf': 20, 'max_depth': 8, 'bootstrap': True}",0.648578811369509,0.6511627906976745,0.5803108808290155,0.6243523316062176,0.6113989637305699,0.6231607556465973,0.026100049417427176,44,0.6705501618122978,0.6724919093851133,0.6804657179818887,0.685640362225097,0.6888745148771022,0.6796045332562999,0.007150894913241353
54,0.43383307456970216,0.01084243861382132,0.029922676086425782,0.0010839126022213965,361,46,8,8,True,"{'n_estimators': 361, 'min_samples_split': 46, 'min_samples_leaf': 8, 'max_depth': 8, 'bootstrap': True}",0.6511627906976745,0.6408268733850129,0.6010362694300518,0.6269430051813472,0.6010362694300518,0.6242010416248276,0.020416101001915807,35,0.6776699029126214,0.6828478964401294,0.6869340232858991,0.6901681759379042,0.6959896507115135,0.6867219298576136,0.006241146885416186
55,1.0212632179260255,0.002937622230934196,0.07101187705993653,0.0013204963322402297,934,31,14,5,True,"{'n_estimators': 934, 'min_samples_split': 31, 'min_samples_leaf': 14, 'max_depth': 5, 'bootstrap': True}",0.6434108527131783,0.6511627906976745,0.6036269430051814,0.6295336787564767,0.6088082901554405,0.6273085110655903,0.018635118857029075,4,0.6595469255663431,0.6634304207119741,0.6694695989650712,0.6714100905562742,0.6694695989650712,0.6666653269529468,0.004458181722992335
56,1.1902388095855714,0.013828901472980704,0.08418269157409668,0.0010248917227379196,1155,2,6,4,True,"{'n_estimators': 1155, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_depth': 4, 'bootstrap': True}",0.6330749354005168,0.6227390180878553,0.5803108808290155,0.6295336787564767,0.5777202072538861,0.60867574406555,0.024457965489072548,84,0.6478964401294498,0.6440129449838188,0.6532988357050453,0.6513583441138422,0.6500646830530401,0.6493262495970393,0.003185331803946431
57,0.6554453372955322,0.0009754824533214681,0.04568033218383789,0.0007454155621176974,562,8,16,12,True,"{'n_estimators': 562, 'min_samples_split': 8, 'min_samples_leaf': 16, 'max_depth': 12, 'bootstrap': True}",0.6356589147286822,0.6511627906976745,0.5932642487046632,0.6321243523316062,0.6062176165803109,0.6236855846085874,0.020976929587173967,39,0.6880258899676376,0.6880258899676376,0.6862871927554981,0.6940491591203105,0.703751617076326,0.6920279497774819,0.006426801984970814
58,1.8211230278015136,0.02357871514714825,0.1126974105834961,0.004219061576539197,1306,39,14,11,False,"{'n_estimators': 1306, 'min_samples_split': 39, 'min_samples_leaf': 14, 'max_depth': 11, 'bootstrap': False}",0.6537467700258398,0.6408268733850129,0.5984455958549223,0.6295336787564767,0.6036269430051814,0.6252359722054865,0.021255994361712428,22,0.7152103559870551,0.7119741100323624,0.7302716688227684,0.7218628719275549,0.7289780077619664,0.7216594029063415,0.007254923915693753
59,1.9767024040222168,0.01083761452605107,0.1196897029876709,0.000627924003492384,1396,31,12,10,False,"{'n_estimators': 1396, 'min_samples_split': 31, 'min_samples_leaf': 12, 'max_depth': 10, 'bootstrap': False}",0.6589147286821705,0.6356589147286822,0.6010362694300518,0.6295336787564767,0.6010362694300518,0.6252359722054865,0.022057279429226122,22,0.7281553398058253,0.7242718446601941,0.7399741267787839,0.7322121604139715,0.7399741267787839,0.7329175196875118,0.006285141094509786
60,2.307021379470825,0.010958776901115037,0.15937304496765137,0.0007467362615221637,1979,48,12,15,True,"{'n_estimators': 1979, 'min_samples_split': 48, 'min_samples_leaf': 12, 'max_depth': 15, 'bootstrap': True}",0.6434108527131783,0.6434108527131783,0.5906735751295337,0.6269430051813472,0.6036269430051814,0.6216130457484838,0.021257694976500385,54,0.6822006472491909,0.6763754045307443,0.6836998706338939,0.685640362225097,0.6921086675291074,0.6840049904336067,0.0050971238327712975
61,0.12246441841125488,0.0014655741051150032,0.008186244964599609,0.00039868401848005956,100,32,8,9,True,"{'n_estimators': 100, 'min_samples_split': 32, 'min_samples_leaf': 8, 'max_depth': 9, 'bootstrap': True}",0.6304909560723514,0.6434108527131783,0.5958549222797928,0.6269430051813472,0.6088082901554405,0.6211016052804219,0.01678395055646161,58,0.6964401294498382,0.6951456310679611,0.7063389391979301,0.702457956015524,0.7121604139715395,0.7025086139405586,0.006306682526288245
62,2.239799737930298,0.014586224948630168,0.13205347061157227,0.00978064517183515,1477,15,2,8,False,"{'n_estimators': 1477, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': 8, 'bootstrap': False}",0.6563307493540051,0.6330749354005168,0.5984455958549223,0.6113989637305699,0.5932642487046632,0.6185028986089354,0.023379654752622398,77,0.7631067961165049,0.7715210355987056,0.779430789133247,0.7833117723156533,0.7723156532988357,0.7739372092925894,0.00698322332542325
63,0.9943260192871094,0.004138732166825813,0.05984659194946289,0.0008927754176917951,673,22,10,14,False,"{'n_estimators': 673, 'min_samples_split': 22, 'min_samples_leaf': 10, 'max_depth': 14, 'bootstrap': False}",0.6589147286821705,0.6201550387596899,0.5932642487046632,0.6269430051813472,0.6062176165803109,0.6210989275816363,0.02218694096660096,59,0.7553398058252427,0.7611650485436893,0.7749029754204398,0.7639068564036222,0.7606727037516171,0.7631974779889222,0.006477193127977286
64,0.6831785202026367,0.0037287382209862238,0.043097496032714844,0.00041164402104033686,502,12,16,9,False,"{'n_estimators': 502, 'min_samples_split': 12, 'min_samples_leaf': 16, 'max_depth': 9, 'bootstrap': False}",0.6459948320413437,0.6330749354005168,0.5906735751295337,0.6295336787564767,0.6088082901554405,0.6216170622966622,0.019543773288638686,52,0.7177993527508091,0.7132686084142394,0.7263906856403622,0.722509702457956,0.7309184993531694,0.7221773697233071,0.006209716321103698
65,2.3042335987091063,0.01277665067650978,0.15378966331481933,0.0003998775457113482,1758,17,6,11,True,"{'n_estimators': 1758, 'min_samples_split': 17, 'min_samples_leaf': 6, 'max_depth': 11, 'bootstrap': True}",0.6511627906976745,0.6330749354005168,0.5880829015544041,0.6424870466321243,0.616580310880829,0.6262775970331098,0.02227597382983371,11,0.7352750809061489,0.7436893203883496,0.7529107373868047,0.740620957309185,0.7503234152652005,0.7445639022511378,0.0064099228883079725
66,2.23561315536499,0.006697143108485396,0.1501905918121338,0.000785452920612315,1768,27,6,14,True,"{'n_estimators': 1768, 'min_samples_split': 27, 'min_samples_leaf': 6, 'max_depth': 14, 'bootstrap': True}",0.648578811369509,0.6382428940568475,0.5932642487046632,0.6321243523316062,0.6269430051813472,0.6278306623287946,0.018724107017748886,2,0.7184466019417476,0.7165048543689321,0.7179818887451488,0.7212160413971539,0.7283311772315654,0.7204961127369095,0.004203771950318871
67,0.5571054458618164,0.0015137452674481458,0.04190363883972168,1.2371696058397414e-05,602,6,18,3,False,"{'n_estimators': 602, 'min_samples_split': 6, 'min_samples_leaf': 18, 'max_depth': 3, 'bootstrap': False}",0.5968992248062015,0.6020671834625323,0.5621761658031088,0.5958549222797928,0.5699481865284974,0.5853891365760265,0.016108612602497307,100,0.6097087378640776,0.625242718446602,0.6196636481241915,0.6073738680465718,0.6228978007761966,0.6169773546515278,0.007150438288324373
68,1.483834981918335,0.005641216598141535,0.10852956771850586,0.010355885414625279,1215,3,12,14,True,"{'n_estimators': 1215, 'min_samples_split': 3, 'min_samples_leaf': 12, 'max_depth': 14, 'bootstrap': True}",0.6356589147286822,0.6511627906976745,0.5932642487046632,0.6295336787564767,0.6139896373056994,0.6247218540386392,0.01973148496394013,27,0.7113268608414239,0.7048543689320388,0.7056921086675291,0.7095730918499353,0.722509702457956,0.7107912265497767,0.006329940211443935
69,3.120045804977417,0.017053266053160123,0.18571314811706544,0.010891657492791071,1909,4,6,15,False,"{'n_estimators': 1909, 'min_samples_split': 4, 'min_samples_leaf': 6, 'max_depth': 15, 'bootstrap': False}",0.6459948320413437,0.6227390180878553,0.5958549222797928,0.6295336787564767,0.6036269430051814,0.6195498788341299,0.018023169930539786,70,0.83042071197411,0.8388349514563107,0.8395860284605433,0.8285899094437258,0.8292367399741267,0.8333336682617632,0.00484003116298691
70,1.771864128112793,0.003196021360256699,0.10950584411621093,0.010160649078556478,1256,19,2,7,False,"{'n_estimators': 1256, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_depth': 7, 'bootstrap': False}",0.6511627906976745,0.627906976744186,0.5984455958549223,0.6269430051813472,0.5932642487046632,0.6195445234365586,0.021261234992937746,71,0.7268608414239482,0.7255663430420712,0.740620957309185,0.7425614489003881,0.7425614489003881,0.7356342079151962,0.007735306943432156
71,0.9853611469268799,0.003340171862871358,0.05865216255187988,0.0007464185957274612,673,25,10,13,False,"{'n_estimators': 673, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_depth': 13, 'bootstrap': False}",0.6537467700258398,0.6330749354005168,0.5984455958549223,0.6321243523316062,0.6113989637305699,0.625758123468691,0.01912897580070338,13,0.7462783171521036,0.7540453074433657,0.7626131953428201,0.7529107373868047,0.7600258732212161,0.7551746861092621,0.005734313849515189
72,2.173602247238159,0.10278143018052242,0.14879674911499025,0.01218883593269274,1748,31,6,6,True,"{'n_estimators': 1748, 'min_samples_split': 31, 'min_samples_leaf': 6, 'max_depth': 6, 'bootstrap': True}",0.648578811369509,0.6408268733850129,0.6010362694300518,0.6295336787564767,0.6139896373056994,0.6267930540493499,0.017357521511902015,8,0.6796116504854369,0.6841423948220064,0.6824062095730918,0.6869340232858991,0.6908150064683053,0.6847818569269479,0.0038422483055201785
73,1.555878210067749,0.023375902636408916,0.09753508567810058,0.0019330860442454275,1135,18,16,8,False,"{'n_estimators': 1135, 'min_samples_split': 18, 'min_samples_leaf': 16, 'max_depth': 8, 'bootstrap': False}",0.648578811369509,0.6356589147286822,0.5932642487046632,0.6217616580310881,0.6062176165803109,0.6210962498828507,0.019818169339360217,63,0.7100323624595469,0.7080906148867314,0.7199223803363519,0.7160413971539457,0.7263906856403622,0.7160954880953876,0.006655503138104598
74,1.0627530574798585,0.20903155067147555,0.060630178451538085,0.003538292769984696,632,24,10,10,False,"{'n_estimators': 632, 'min_samples_split': 24, 'min_samples_leaf': 10, 'max_depth': 10, 'bootstrap': False}",0.6589147286821705,0.6382428940568475,0.5932642487046632,0.6243523316062176,0.6088082901554405,0.6247164986410678,0.022781264459207373,29,0.7449838187702266,0.7482200647249191,0.7606727037516171,0.7535575679172057,0.7574385510996119,0.7529745412527161,0.005761695977916757
75,2.775973415374756,0.07183042583934571,0.17671723365783693,0.01764517547917589,1919,41,12,14,False,"{'n_estimators': 1919, 'min_samples_split': 41, 'min_samples_leaf': 12, 'max_depth': 14, 'bootstrap': False}",0.648578811369509,0.6330749354005168,0.5958549222797928,0.6295336787564767,0.5984455958549223,0.6210975887322434,0.020591974342892977,60,0.7177993527508091,0.7158576051779936,0.7296248382923674,0.723156532988357,0.7270375161707633,0.722695169076058,0.005249960913161556
76,1.9910807609558105,0.07125735656637759,0.14061956405639647,0.009492595013223727,1638,15,16,13,True,"{'n_estimators': 1638, 'min_samples_split': 15, 'min_samples_leaf': 16, 'max_depth': 13, 'bootstrap': True}",0.6382428940568475,0.6563307493540051,0.5880829015544041,0.6217616580310881,0.6113989637305699,0.6231634333453829,0.02323132547510758,42,0.6893203883495146,0.6893203883495146,0.6927554980595084,0.6966364812419146,0.7095730918499353,0.6955211695700776,0.007526602876191167
77,1.2187344551086425,0.008511146121282806,0.08079037666320801,0.0006324895506898999,994,42,6,9,True,"{'n_estimators': 994, 'min_samples_split': 42, 'min_samples_leaf': 6, 'max_depth': 9, 'bootstrap': True}",0.6459948320413437,0.6382428940568475,0.5984455958549223,0.6295336787564767,0.6113989637305699,0.624723192888032,0.017472566581520525,26,0.6964401294498382,0.6951456310679611,0.6972833117723156,0.6985769728331177,0.703751617076326,0.6982395324399118,0.002973932677218603
78,0.618144941329956,0.0029195010655690182,0.03473153114318848,0.001172979193284934,361,9,2,10,False,"{'n_estimators': 361, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.6356589147286822,0.6149870801033591,0.5777202072538861,0.6088082901554405,0.5854922279792746,0.6045333440441285,0.020870387240381136,86,0.8699029126213592,0.8718446601941747,0.8706338939197931,0.8654592496765847,0.8583441138421734,0.867236966050817,0.004942071049564888
79,1.044003963470459,0.007659147981569392,0.07299346923828125,0.0004079057308996921,904,44,18,10,True,"{'n_estimators': 904, 'min_samples_split': 44, 'min_samples_leaf': 18, 'max_depth': 10, 'bootstrap': True}",0.6408268733850129,0.6511627906976745,0.582901554404145,0.6217616580310881,0.6062176165803109,0.6205740986196463,0.024382708751537238,66,0.6757281553398058,0.6744336569579288,0.6811125485122898,0.6869340232858991,0.684993531694696,0.6806403831581239,0.004928208206322538
80,2.499131917953491,0.01168633698930097,0.16435890197753905,0.0003968076672824257,1899,28,2,10,True,"{'n_estimators': 1899, 'min_samples_split': 28, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.6563307493540051,0.6382428940568475,0.5958549222797928,0.6269430051813472,0.6269430051813472,0.628862915210668,0.019694494774158272,1,0.7184466019417476,0.7203883495145631,0.7283311772315654,0.7283311772315654,0.7380336351875808,0.7267061882214044,0.006953101247279291
81,1.656752872467041,0.011845000384825876,0.10871129035949707,0.001257098185431894,1406,18,16,5,False,"{'n_estimators': 1406, 'min_samples_split': 18, 'min_samples_leaf': 16, 'max_depth': 5, 'bootstrap': False}",0.6356589147286822,0.6330749354005168,0.5880829015544041,0.6373056994818653,0.5932642487046632,0.6174773399740263,0.021987838835334395,79,0.6634304207119741,0.6692556634304208,0.6759379042690815,0.6701164294954722,0.6804657179818887,0.6718412271777675,0.005857752763002977
82,2.3491719245910643,0.014971001095399674,0.14960174560546874,0.010627235401502186,1678,48,10,13,False,"{'n_estimators': 1678, 'min_samples_split': 48, 'min_samples_leaf': 10, 'max_depth': 13, 'bootstrap': False}",0.6511627906976745,0.6356589147286822,0.5880829015544041,0.6295336787564767,0.5958549222797928,0.620058641603406,0.024120036991229336,68,0.7119741100323624,0.7100323624595469,0.720569210866753,0.7166882276843467,0.723156532988357,0.7164840888062731,0.004964193543522479
83,1.9603349685668945,0.005303407983097945,0.13555760383605958,0.0006505161063356641,1587,25,12,15,True,"{'n_estimators': 1587, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_depth': 15, 'bootstrap': True}",0.6382428940568475,0.6537467700258398,0.5932642487046632,0.6269430051813472,0.6139896373056994,0.6252373110548795,0.020657350814225078,19,0.7067961165048544,0.7055016181229773,0.7102199223803364,0.7095730918499353,0.720569210866753,0.7105319919449713,0.0053108203995668015
84,0.9935235500335693,0.00855387456759641,0.06931438446044921,0.0006248482126596467,843,13,18,11,True,"{'n_estimators': 843, 'min_samples_split': 13, 'min_samples_leaf': 18, 'max_depth': 11, 'bootstrap': True}",0.6408268733850129,0.648578811369509,0.582901554404145,0.6243523316062176,0.6036269430051814,0.6200573027540132,0.024140443855306046,69,0.6763754045307443,0.6822006472491909,0.6824062095730918,0.6895213454075032,0.7005174644243208,0.6862042142369702,0.008281683143200939
85,1.7397881031036377,0.006794234511989125,0.1306534767150879,0.0010911084046234475,1849,6,18,3,False,"{'n_estimators': 1849, 'min_samples_split': 6, 'min_samples_leaf': 18, 'max_depth': 3, 'bootstrap': False}",0.6098191214470284,0.6020671834625323,0.5647668393782384,0.6036269430051814,0.5673575129533679,0.5895275200492696,0.01935141594518733,97,0.6116504854368932,0.6245954692556634,0.6183699870633894,0.6060802069857697,0.6254851228978008,0.6172362543279033,0.007471886419849087
86,2.79331693649292,0.01615810754215678,0.166549015045166,0.0020733955422507656,1889,43,4,12,False,"{'n_estimators': 1889, 'min_samples_split': 43, 'min_samples_leaf': 4, 'max_depth': 12, 'bootstrap': False}",0.648578811369509,0.648578811369509,0.5958549222797928,0.6295336787564767,0.5984455958549223,0.6241983639260419,0.02316822723950363,38,0.7313915857605178,0.7320388349514563,0.7438551099611902,0.741267787839586,0.7457956015523933,0.7388697840130287,0.006019238488975517
87,1.9204537391662597,0.009977164003716042,0.10233807563781738,0.0007894788074021305,974,3,2,15,False,"{'n_estimators': 974, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 15, 'bootstrap': False}",0.6253229974160207,0.6175710594315246,0.5621761658031088,0.6217616580310881,0.5803108808290155,0.6014285523021515,0.025423084496666463,88,0.996116504854369,0.998705501618123,0.9967658473479948,0.9967658473479948,0.9909443725743855,0.9958596147485734,0.002606422271242858
88,1.105236005783081,0.02093877750768522,0.07581291198730469,0.0006305246898327248,1034,8,18,4,False,"{'n_estimators': 1034, 'min_samples_split': 8, 'min_samples_leaf': 18, 'max_depth': 4, 'bootstrap': False}",0.6201550387596899,0.6072351421188631,0.5751295336787565,0.6191709844559585,0.5803108808290155,0.6004003159684567,0.019138964226350818,89,0.6245954692556634,0.6401294498381876,0.6468305304010349,0.6468305304010349,0.6455368693402329,0.6407845698472308,0.008464133608322037
89,0.781923484802246,0.005547473276296902,0.046487951278686525,0.0004943682131012549,512,8,8,10,False,"{'n_estimators': 512, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_depth': 10, 'bootstrap': False}",0.6511627906976745,0.6175710594315246,0.6010362694300518,0.6243523316062176,0.6062176165803109,0.6200680135491559,0.017581331618539565,67,0.7708737864077669,0.7825242718446602,0.7839586028460543,0.7807244501940491,0.777490297542044,0.779114281766915,0.004652552201504563
90,0.21461615562438965,0.0014613606425883823,0.014171981811523437,0.00039716876114437825,160,25,2,14,True,"{'n_estimators': 160, 'min_samples_split': 25, 'min_samples_leaf': 2, 'max_depth': 14, 'bootstrap': True}",0.6511627906976745,0.6434108527131783,0.5906735751295337,0.6321243523316062,0.6191709844559585,0.6273085110655903,0.02125954966955892,4,0.7359223300970874,0.7339805825242719,0.7373868046571799,0.740620957309185,0.7457956015523933,0.7387412552280235,0.004141061743393841
91,1.0140719413757324,0.009584506237356257,0.07043318748474121,0.00048742187020712357,884,42,18,7,True,"{'n_estimators': 884, 'min_samples_split': 42, 'min_samples_leaf': 18, 'max_depth': 7, 'bootstrap': True}",0.6356589147286822,0.6459948320413437,0.5906735751295337,0.6269430051813472,0.6088082901554405,0.6216157234472693,0.019704715059719373,53,0.6731391585760518,0.6711974110032363,0.6733505821474773,0.6817593790426908,0.6882276843467011,0.6775348430232314,0.006468024205152823
92,1.456101131439209,0.08943858853287352,0.1057246208190918,0.005160450097712527,1467,33,20,3,True,"{'n_estimators': 1467, 'min_samples_split': 33, 'min_samples_leaf': 20, 'max_depth': 3, 'bootstrap': True}",0.6046511627906976,0.6149870801033591,0.5621761658031088,0.616580310880829,0.5803108808290155,0.5957411200814019,0.02120738621571724,90,0.6168284789644013,0.6168284789644013,0.6241914618369987,0.6119016817593791,0.6203104786545925,0.6180121160359546,0.004089160934428799
93,1.0074256896972655,0.17013802491928837,0.07141680717468261,0.02131557125036313,642,14,12,15,True,"{'n_estimators': 642, 'min_samples_split': 14, 'min_samples_leaf': 12, 'max_depth': 15, 'bootstrap': True}",0.6382428940568475,0.6537467700258398,0.5932642487046632,0.6269430051813472,0.6139896373056994,0.6252373110548795,0.020657350814225078,19,0.7048543689320388,0.7067961165048544,0.7102199223803364,0.7089262613195343,0.7218628719275549,0.7105319082128638,0.005954103925534832
94,2.3849188804626467,0.11062833963878531,0.15564432144165039,0.02147892039346519,1587,15,14,15,False,"{'n_estimators': 1587, 'min_samples_split': 15, 'min_samples_leaf': 14, 'max_depth': 15, 'bootstrap': False}",0.6563307493540051,0.6356589147286822,0.5984455958549223,0.6347150259067358,0.5958549222797928,0.6242010416248276,0.02341362982980687,35,0.7268608414239482,0.7275080906148867,0.7464424320827943,0.7347994825355757,0.7399741267787839,0.7351169946871978,0.007456776330439533
95,0.5485130786895752,0.02890232936328087,0.03869156837463379,0.002476424280583851,441,37,12,13,True,"{'n_estimators': 441, 'min_samples_split': 37, 'min_samples_leaf': 12, 'max_depth': 13, 'bootstrap': True}",0.6434108527131783,0.6511627906976745,0.5880829015544041,0.6321243523316062,0.6010362694300518,0.6231634333453829,0.024472331993286463,42,0.6919093851132686,0.6925566343042071,0.6895213454075032,0.6959896507115135,0.703751617076326,0.6947457265225637,0.004955492456258059
96,0.19686369895935057,0.006589625920890368,0.01356649398803711,0.0004908616690274921,160,12,14,12,True,"{'n_estimators': 160, 'min_samples_split': 12, 'min_samples_leaf': 14, 'max_depth': 12, 'bootstrap': True}",0.6304909560723514,0.627906976744186,0.6036269430051814,0.6243523316062176,0.6062176165803109,0.6185189648016494,0.011301212260149084,75,0.6944983818770226,0.6977346278317152,0.6998706338939198,0.702457956015524,0.7063389391979301,0.7001801077632224,0.004036779719498086
97,1.1571043014526368,0.01826602567489037,0.08059887886047364,0.0004012273270914673,1024,50,20,9,True,"{'n_estimators': 1024, 'min_samples_split': 50, 'min_samples_leaf': 20, 'max_depth': 9, 'bootstrap': True}",0.6356589147286822,0.6511627906976745,0.5906735751295337,0.6217616580310881,0.5932642487046632,0.6185042374583283,0.02359270072996973,76,0.6673139158576051,0.6718446601941748,0.6701164294954722,0.6817593790426908,0.6772315653298836,0.6736531899839654,0.005186153148042232
98,0.24293899536132812,0.008655486764959548,0.014165401458740234,0.0009763624663486767,160,44,4,14,False,"{'n_estimators': 160, 'min_samples_split': 44, 'min_samples_leaf': 4, 'max_depth': 14, 'bootstrap': False}",0.6434108527131783,0.6356589147286822,0.5854922279792746,0.6243523316062176,0.6010362694300518,0.6179901192914808,0.021644508450414438,78,0.7346278317152104,0.7352750809061489,0.7373868046571799,0.7328589909443726,0.741267787839586,0.7362832992124996,0.0028825618828742495
99,0.21164388656616212,0.005541701976094691,0.01297168731689453,3.883808649882743e-06,150,30,14,10,False,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 14, 'max_depth': 10, 'bootstrap': False}",0.648578811369509,0.6459948320413437,0.6113989637305699,0.6321243523316062,0.5906735751295337,0.6257541069205125,0.02194514962327794,15,0.7236245954692556,0.7268608414239482,0.7347994825355757,0.7283311772315654,0.7373868046571799,0.730200580263505,0.00511241278401447
