,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_degree,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,0.2383574962615967,0.006612755261304154,0.033327341079711914,0.0017277463364798215,4,2.5167676767676768,"{'degree': 4, 'C': 2.5167676767676768}",0.6925064599483204,0.7002583979328165,0.655440414507772,0.7176165803108808,0.7046632124352331,0.6940970130270046,0.020974459455661988,43,0.8718446601941747,0.86084142394822,0.8816300129366106,0.8758085381630013,0.8822768434670116,0.8744802957418036,0.007831146006407596
50,0.15678706169128417,0.011858845376570714,0.029929113388061524,0.001789179432059005,2,1.036868686868687,"{'degree': 2, 'C': 1.036868686868687}",0.7338501291989664,0.7183462532299741,0.7098445595854922,0.7227979274611399,0.7409326424870466,0.7251543023925239,0.011053177651883418,7,0.8453074433656957,0.8401294498381877,0.8525226390685641,0.8492884864165589,0.8538163001293662,0.8482128637636744,0.004998253189948153
51,0.15877461433410645,0.004434880841587392,0.030318737030029297,0.0015170707991311377,2,0.7952525252525253,"{'degree': 2, 'C': 0.7952525252525253}",0.7157622739018088,0.7080103359173127,0.7020725388601037,0.7253886010362695,0.7357512953367875,0.7173970090104564,0.012052939439639025,27,0.83042071197411,0.8239482200647249,0.833117723156533,0.8240620957309185,0.8318240620957309,0.8286745626044034,0.003906999483505721
52,0.14460911750793456,0.0029576745689688013,0.035106468200683597,0.011517174728396905,2,2.8791919191919195,"{'degree': 2, 'C': 2.8791919191919195}",0.7183462532299741,0.7183462532299741,0.7020725388601037,0.7176165803108808,0.7357512953367875,0.718426584193544,0.010660857633252521,24,0.9223300970873787,0.9210355987055017,0.9294954721862871,0.9172056921086675,0.9320827943078913,0.924429930879145,0.005519899384306744
53,0.24635210037231445,0.01647642473019305,0.035696220397949216,0.003055719164181624,4,1.187878787878788,"{'degree': 4, 'C': 1.187878787878788}",0.6770025839793282,0.6770025839793282,0.655440414507772,0.7072538860103627,0.6917098445595855,0.6816818626072753,0.017244672790625838,55,0.8265372168284789,0.8174757281553398,0.8428201811125485,0.8324708926261319,0.8415265200517464,0.8321661077548491,0.009473237642280105
54,0.26270489692687987,0.013513514366539383,0.035896682739257814,0.0012484066308141313,4,1.308686868686869,"{'degree': 4, 'C': 1.308686868686869}",0.6744186046511628,0.6821705426356589,0.6502590673575129,0.7072538860103627,0.6994818652849741,0.6827167931879343,0.020028973290390495,53,0.8317152103559871,0.8233009708737864,0.8499353169469599,0.8382923673997412,0.8454075032341527,0.8377302737621255,0.009514248792107348
55,0.32672462463378904,0.02200203274552847,0.04069876670837402,0.0007584568300921482,5,1.036868686868687,"{'degree': 5, 'C': 1.036868686868687}",0.6124031007751938,0.6046511627906976,0.6217616580310881,0.6373056994818653,0.6243523316062176,0.6200947905370124,0.011088626779413241,80,0.7592233009708738,0.7676375404530744,0.7820181112548512,0.7755498059508409,0.7839586028460543,0.773677472295139,0.00921061759392393
56,0.1300631046295166,0.009027646599670085,0.029324436187744142,0.001369147761056625,1,0.6442424242424243,"{'degree': 1, 'C': 0.6442424242424243}",0.7441860465116279,0.7209302325581395,0.7098445595854922,0.7072538860103627,0.727979274611399,0.7220387998554042,0.013373943841637984,15,0.7967637540453074,0.7935275080906149,0.7981888745148771,0.7917205692108668,0.794954721862872,0.7950310855449076,0.0022890987869500627
57,0.28582134246826174,0.014864052491795992,0.03651137351989746,0.0008028943714992407,5,1.9429292929292932,"{'degree': 5, 'C': 1.9429292929292932}",0.6330749354005168,0.6356589147286822,0.6191709844559585,0.6761658031088082,0.6476683937823834,0.6423478062952699,0.01918258603671583,69,0.8129449838187702,0.8142394822006472,0.8292367399741267,0.8169469598965071,0.8260025873221216,0.8198741506424346,0.006535244480705176
58,0.3416701316833496,0.03221204661405598,0.040709066390991214,0.00203512813958219,6,2.667777777777778,"{'degree': 6, 'C': 2.667777777777778}",0.5529715762273901,0.5762273901808785,0.5466321243523317,0.6036269430051814,0.5673575129533679,0.5693631093438298,0.02005258637709924,84,0.7702265372168284,0.8006472491909385,0.7936610608020699,0.7813712807244502,0.7878395860284605,0.7867491427925495,0.010431097103530093
59,0.25051465034484866,0.008814196866187913,0.038688135147094724,0.0036311845791530315,4,1.036868686868687,"{'degree': 4, 'C': 1.036868686868687}",0.6718346253229974,0.6770025839793282,0.655440414507772,0.694300518134715,0.689119170984456,0.6775394625858537,0.013683741904171239,59,0.8174757281553398,0.8090614886731392,0.8318240620957309,0.8221216041397154,0.833764553686934,0.8228494873501718,0.00915639311486249
60,0.2493349552154541,0.015766079792279973,0.033910512924194336,0.0012755763503096613,4,2.1845454545454546,"{'degree': 4, 'C': 2.1845454545454546}",0.689922480620155,0.7054263565891473,0.6476683937823834,0.7124352331606217,0.7020725388601037,0.6915050006024822,0.02309850263227447,48,0.8621359223300971,0.8543689320388349,0.8783958602846055,0.8706338939197931,0.8751617076326003,0.8681392632411862,0.008790879522339418
61,0.3139680862426758,0.036437896425147484,0.042063140869140626,0.005599675032413497,5,1.2180808080808083,"{'degree': 5, 'C': 1.2180808080808083}",0.6201550387596899,0.6124031007751938,0.6217616580310881,0.6580310880829016,0.6321243523316062,0.6288950475960959,0.015865652053500035,78,0.7747572815533981,0.7864077669902912,0.7923673997412678,0.7858990944372575,0.795601552393273,0.7870066190230975,0.007130811348760839
62,0.33989176750183103,0.025605282656574274,0.04146528244018555,0.0024980755236244457,6,2.2147474747474747,"{'degree': 6, 'C': 2.2147474747474747}",0.5478036175710594,0.5684754521963824,0.538860103626943,0.6010362694300518,0.5621761658031088,0.5636703217255091,0.021395490419452542,85,0.7585760517799353,0.7831715210355987,0.7787839586028461,0.7742561448900388,0.777490297542044,0.7744555947700926,0.008439326879312432
63,0.2876284599304199,0.009371113555364208,0.03831748962402344,0.0010153769304732804,5,1.8523232323232326,"{'degree': 5, 'C': 1.8523232323232326}",0.6330749354005168,0.6330749354005168,0.6217616580310881,0.6735751295336787,0.6398963730569949,0.6402766062845591,0.01763784376703874,71,0.8090614886731392,0.8135922330097087,0.8260025873221216,0.8169469598965071,0.8240620957309185,0.8179330729264791,0.0063435368742340535
64,0.33469762802124026,0.010631454957723652,0.04467883110046387,0.0029835901820595284,6,1.7013131313131316,"{'degree': 6, 'C': 1.7013131313131316}",0.5478036175710594,0.5607235142118863,0.538860103626943,0.5803108808290155,0.5492227979274611,0.5553841828332731,0.01427110058692678,88,0.7359223300970874,0.7631067961165049,0.7626131953428201,0.7529107373868047,0.7639068564036222,0.7556919830693678,0.010667157840279636
65,0.2968122482299805,0.031180844784210127,0.037898826599121097,0.001259136432898183,5,1.9731313131313133,"{'degree': 5, 'C': 1.9731313131313133}",0.6330749354005168,0.6356589147286822,0.6191709844559585,0.6761658031088082,0.6476683937823834,0.6423478062952699,0.01918258603671583,69,0.8135922330097087,0.8155339805825242,0.8292367399741267,0.8169469598965071,0.8266494178525227,0.820391866263078,0.006310153538529109
66,0.2377556324005127,0.04828022139074283,0.061837053298950194,0.03600937802589392,3,2.9395959595959598,"{'degree': 3, 'C': 2.9395959595959598}",0.7131782945736435,0.7183462532299741,0.689119170984456,0.7305699481865285,0.7461139896373057,0.7194655313223816,0.01894799260922935,22,0.9022653721682848,0.9009708737864077,0.908150064683053,0.9010349288486417,0.9100905562742562,0.9045023591521287,0.003847915676826044
67,0.2499309539794922,0.02343918951861703,0.045481634140014646,0.024123694019798574,4,1.1274747474747475,"{'degree': 4, 'C': 1.1274747474747475}",0.6744186046511628,0.6744186046511628,0.655440414507772,0.7020725388601037,0.6917098445595855,0.6796120014459573,0.016056412454722533,57,0.8245954692556634,0.8155339805825242,0.8395860284605433,0.8260025873221216,0.8402328589909444,0.8291901849223594,0.009463385450731198
68,0.18828921318054198,0.007256513725739134,0.029537534713745116,0.0004705773162399528,3,2.3355555555555556,"{'degree': 3, 'C': 2.3355555555555556}",0.710594315245478,0.7183462532299741,0.689119170984456,0.7357512953367875,0.7512953367875648,0.721021274316852,0.021293725780382283,17,0.8841423948220065,0.884789644012945,0.8945666235446313,0.890038809831824,0.8978007761966365,0.8902676496816087,0.005344320953015585
69,0.3123627662658691,0.018245409539026758,0.04527192115783692,0.0027150312687748653,4,0.040202020202020204,"{'degree': 4, 'C': 0.040202020202020204}",0.4005167958656331,0.4599483204134367,0.44041450777202074,0.45077720207253885,0.422279792746114,0.4347873237739487,0.02121944662412804,99,0.45307443365695793,0.5216828478964401,0.48382923673997413,0.48641655886157825,0.4851228978007762,0.4860251949911453,0.021739413155634053
70,0.14362058639526368,0.00979983260901217,0.033511018753051756,0.0028649665300976308,1,0.4328282828282829,"{'degree': 1, 'C': 0.4328282828282829}",0.7364341085271318,0.7286821705426356,0.7150259067357513,0.7124352331606217,0.727979274611399,0.7241113387155078,0.009017545150477514,8,0.7773462783171521,0.7760517799352751,0.7813712807244502,0.7755498059508409,0.7703751617076326,0.7761388613270702,0.0035330120646887902
71,0.2724607467651367,0.04853543150582265,0.0379086971282959,0.0063932075960914094,4,2.395959595959596,"{'degree': 4, 'C': 2.395959595959596}",0.6925064599483204,0.7028423772609819,0.6528497409326425,0.7150259067357513,0.7046632124352331,0.6935775394625858,0.021580836905890376,45,0.8660194174757282,0.858252427184466,0.8816300129366106,0.8751617076326003,0.8790426908150065,0.8720212512088823,0.00868439872193517
72,0.3504650592803955,0.024307747851312116,0.0466576099395752,0.011609219811919737,6,0.885858585858586,"{'degree': 6, 'C': 0.885858585858586}",0.4935400516795866,0.5271317829457365,0.5155440414507773,0.5440414507772021,0.5310880829015544,0.5222690819509714,0.017006116741335706,93,0.6750809061488673,0.7087378640776699,0.6953428201811126,0.7011642949547219,0.7056921086675291,0.6972035988059802,0.01194702654639906
73,0.16974983215332032,0.019694406674362015,0.03091130256652832,0.0017868041877661068,2,1.5503030303030305,"{'degree': 2, 'C': 1.5503030303030305}",0.7312661498708011,0.7157622739018088,0.7124352331606217,0.7253886010362695,0.7512953367875648,0.7272295189514131,0.01377835663030811,2,0.8660194174757282,0.8653721682847897,0.8751617076326003,0.869987063389392,0.8809831824062095,0.871504707837744,0.00588582745313542
74,0.12306160926818847,0.006232452370323973,0.029527568817138673,0.002146114737660604,1,2.697979797979798,"{'degree': 1, 'C': 2.697979797979798}",0.7235142118863049,0.7260981912144703,0.6968911917098446,0.6968911917098446,0.7227979274611399,0.7132385427963207,0.013392636356925985,37,0.8763754045307444,0.8783171521035599,0.8861578266494179,0.8809831824062095,0.8906856403622251,0.8825038412104315,0.005247703344549971
75,0.2844212055206299,0.004513627157070775,0.04031171798706055,0.0028841512782850167,5,0.5234343434343435,"{'degree': 5, 'C': 0.5234343434343435}",0.5633074935400517,0.5891472868217055,0.5647668393782384,0.582901554404145,0.5803108808290155,0.5760868109946312,0.010259748871524279,83,0.6776699029126214,0.7100323624595469,0.7102199223803364,0.7069857697283312,0.720569210866753,0.7050954336695178,0.014462396335929396
76,0.12309894561767579,0.009694481730017806,0.027907276153564455,0.0010770840920871219,1,2.395959595959596,"{'degree': 1, 'C': 2.395959595959596}",0.7286821705426356,0.7286821705426356,0.6968911917098446,0.6917098445595855,0.7331606217616581,0.7158251998232718,0.017726631200948313,32,0.8692556634304207,0.8724919093851132,0.8732212160413971,0.869340232858991,0.8777490297542044,0.8724116102940253,0.003115872778482447
77,0.39594464302062987,0.01138716802877457,0.06163311004638672,0.01901517424360491,6,1.48989898989899,"{'degree': 6, 'C': 1.48989898989899}",0.537467700258398,0.5555555555555556,0.5284974093264249,0.5699481865284974,0.5440414507772021,0.5471020604892157,0.014434183922861372,90,0.7249190938511327,0.7469255663430421,0.7503234152652005,0.7432082794307892,0.7470892626131953,0.7424931235006721,0.00907130067341453
78,0.3446788311004639,0.03365207022792638,0.07619762420654297,0.030621238554487982,3,0.2516161616161616,"{'degree': 3, 'C': 0.2516161616161616}",0.6925064599483204,0.6873385012919897,0.6787564766839378,0.6865284974093264,0.7072538860103627,0.6904767642687875,0.009469890445615395,49,0.7559870550161812,0.7501618122977346,0.7613195342820182,0.7561448900388098,0.7567917205692108,0.7560810024407909,0.0035495649255378563
79,0.27367115020751953,0.06522493597476817,0.03729438781738281,0.005738051870652472,4,1.7919191919191921,"{'degree': 4, 'C': 1.7919191919191921}",0.6873385012919897,0.6950904392764858,0.6502590673575129,0.7124352331606217,0.7020725388601037,0.6894391559893428,0.02125959089998558,50,0.8498381877022654,0.8459546925566344,0.8667529107373868,0.8576972833117723,0.8622250970245796,0.8564936342665277,0.007680044940114065
80,0.4039273738861084,0.03439276699773583,0.0606287956237793,0.01994515108209375,5,1.7315151515151517,"{'degree': 5, 'C': 1.7315151515151517}",0.6304909560723514,0.6304909560723514,0.6269430051813472,0.6683937823834197,0.6398963730569949,0.6392430145532929,0.015196587960972755,72,0.8045307443365696,0.8116504854368932,0.8214747736093143,0.8130659767141009,0.8195342820181113,0.8140512524229978,0.006042297657554417
81,0.2373661518096924,0.011635489125817232,0.032704639434814456,0.0017204165881184556,4,2.697979797979798,"{'degree': 4, 'C': 2.697979797979798}",0.6873385012919897,0.7002583979328165,0.655440414507772,0.7176165803108808,0.7072538860103627,0.6935815560107643,0.021461209780206134,44,0.8744336569579289,0.8666666666666667,0.8848641655886158,0.8777490297542044,0.8829236739974127,0.8773274385929657,0.006485736254767426
82,0.2649068355560303,0.008433567315824451,0.03550634384155273,0.0027177023862859293,5,2.7583838383838386,"{'degree': 5, 'C': 2.7583838383838386}",0.6356589147286822,0.6511627906976745,0.6243523316062176,0.6994818652849741,0.6476683937823834,0.6516648592199863,0.02570935355673386,63,0.8336569579288026,0.8368932038834952,0.8531694695989651,0.8408796895213454,0.8499353169469599,0.8429069275759137,0.00749072134279542
83,0.11152095794677734,0.005243090701319361,0.027725744247436523,0.002243364581157726,1,1.338888888888889,"{'degree': 1, 'C': 1.338888888888889}",0.7286821705426356,0.7338501291989664,0.7150259067357513,0.7072538860103627,0.727979274611399,0.7225582734198229,0.009852473787521564,13,0.8284789644012945,0.8297734627831715,0.833117723156533,0.8376455368693402,0.833764553686934,0.8325560481794547,0.0032262750374914104
84,0.2884082794189453,0.01183832549639897,0.03771862983703613,0.001719563649040244,5,1.640909090909091,"{'degree': 5, 'C': 1.640909090909091}",0.6253229974160207,0.627906976744186,0.6295336787564767,0.6683937823834197,0.6398963730569949,0.6382107616714197,0.015883389086000673,73,0.8032362459546926,0.8077669902912621,0.8175937904269082,0.8098318240620958,0.8163001293661061,0.810945796020213,0.005359992850910187
85,0.2728536128997803,0.004572218320707187,0.036128997802734375,0.0009894910016374158,5,1.308686868686869,"{'degree': 5, 'C': 1.308686868686869}",0.6227390180878553,0.6175710594315246,0.6217616580310881,0.6580310880829016,0.6373056994818653,0.631481704623047,0.014854013608859006,76,0.7812297734627832,0.7896440129449838,0.795601552393273,0.7910737386804657,0.7988357050452781,0.7912769565053568,0.005991502287911438
86,0.28743696212768555,0.023535998423753146,0.036114835739135744,0.0024739479412016594,5,2.0939393939393938,"{'degree': 5, 'C': 2.0939393939393938}",0.6356589147286822,0.6356589147286822,0.6217616580310881,0.6787564766839378,0.6450777202072538,0.6433827368759288,0.019188331579569933,68,0.8181229773462784,0.8187702265372169,0.8318240620957309,0.8227684346701164,0.8298835705045278,0.8242738542307742,0.005636737491975248
87,0.17651610374450682,0.010095896840509745,0.03769869804382324,0.0027066117995091597,1,0.10060606060606062,"{'degree': 1, 'C': 0.10060606060606062}",0.7260981912144703,0.7260981912144703,0.6735751295336787,0.7072538860103627,0.7072538860103627,0.7080558567966688,0.019189885509593083,40,0.7262135922330097,0.7184466019417476,0.723156532988357,0.7276843467011643,0.7212160413971539,0.7233434230522865,0.0033352968936084296
88,0.2227933406829834,0.031268951996817645,0.03670182228088379,0.0049016008141053976,3,0.6442424242424243,"{'degree': 3, 'C': 0.6442424242424243}",0.7209302325581395,0.7157622739018088,0.6787564766839378,0.727979274611399,0.7383419689119171,0.7163540453334404,0.020265653655161933,31,0.8103559870550162,0.8084142394822007,0.8253557567917206,0.8163001293661061,0.8279430789133247,0.8176738383216737,0.007818533978095354
89,0.22061142921447754,0.028185771454800706,0.043480634689331055,0.006582707508992526,3,0.9764646464646466,"{'degree': 3, 'C': 0.9764646464646466}",0.7235142118863049,0.7157622739018088,0.6813471502590673,0.727979274611399,0.7409326424870466,0.7179071106291254,0.02002145956708092,26,0.8349514563106796,0.8323624595469256,0.8447606727037517,0.8408796895213454,0.8486416558861578,0.8403191867937719,0.006023727935584579
90,0.3157478332519531,0.031510559108821244,0.04907736778259277,0.008675360740660982,4,2.5771717171717174,"{'degree': 4, 'C': 2.5771717171717174}",0.689922480620155,0.7002583979328165,0.655440414507772,0.7176165803108808,0.7072538860103627,0.6940983518763975,0.021335394708366415,42,0.8724919093851132,0.8634304207119741,0.8829236739974127,0.8771021992238034,0.8829236739974127,0.8757743754631433,0.007309389269370151
91,0.162164306640625,0.0321491088194644,0.03729996681213379,0.006030224759674226,1,1.6711111111111112,"{'degree': 1, 'C': 1.6711111111111112}",0.7312661498708011,0.7286821705426356,0.7046632124352331,0.7020725388601037,0.7305699481865285,0.7194508039790604,0.013184330527492552,23,0.8401294498381877,0.8478964401294499,0.8505821474773609,0.8486416558861578,0.851875808538163,0.8478251003738638,0.004096448090623359
92,0.3518517017364502,0.03237389980304206,0.05128355026245117,0.010689735672520486,4,0.6442424242424243,"{'degree': 4, 'C': 0.6442424242424243}",0.661498708010336,0.661498708010336,0.6476683937823834,0.689119170984456,0.6917098445595855,0.6702989650694192,0.017202660937287045,60,0.7838187702265372,0.7805825242718447,0.797542043984476,0.7884864165588615,0.8078913324708926,0.7916642175025224,0.00992291782698318
93,0.358232307434082,0.05468483279848433,0.04348545074462891,0.0034323336556831966,5,1.3690909090909094,"{'degree': 5, 'C': 1.3690909090909094}",0.6227390180878553,0.6124031007751938,0.6217616580310881,0.6632124352331606,0.6321243523316062,0.6304481128917808,0.017531786561443222,77,0.7870550161812297,0.7922330097087379,0.8027166882276844,0.796248382923674,0.7994825355756792,0.795547126523401,0.005486002703317749
94,0.20903902053833007,0.029355045930632918,0.043085908889770506,0.009128108823921472,2,1.761717171717172,"{'degree': 2, 'C': 1.761717171717172}",0.7260981912144703,0.7131782945736435,0.7124352331606217,0.7305699481865285,0.7512953367875648,0.7267154007845658,0.014188644538310577,3,0.8750809061488674,0.8763754045307444,0.8803363518758085,0.8764553686934023,0.8906856403622251,0.8797867343222097,0.005726573478447094
95,0.37578544616699217,0.030063552457848728,0.06024889945983887,0.014860768752366384,6,0.8556565656565658,"{'degree': 6, 'C': 0.8556565656565658}",0.48578811369509045,0.5271317829457365,0.5051813471502591,0.533678756476684,0.5310880829015544,0.5165736166338649,0.018397072653701288,94,0.6731391585760518,0.7061488673139159,0.6908150064683053,0.6992238033635187,0.703104786545925,0.6944863244535433,0.011848346449865325
96,0.16496777534484863,0.018663848401825615,0.03011746406555176,0.002313661267227156,2,2.3053535353535355,"{'degree': 2, 'C': 2.3053535353535355}",0.7209302325581395,0.7183462532299741,0.7098445595854922,0.7227979274611399,0.7461139896373057,0.7236065924944103,0.012095160079599102,10,0.8951456310679612,0.8944983818770227,0.9042690815006468,0.8926261319534282,0.9087968952134541,0.8990672243225026,0.00631611747200241
97,0.15378665924072266,0.015070536767336417,0.02911553382873535,0.0019386021040959287,2,1.48989898989899,"{'degree': 2, 'C': 1.48989898989899}",0.7312661498708011,0.7157622739018088,0.7098445595854922,0.7253886010362695,0.7487046632124352,0.7261932495213613,0.01348503198739598,4,0.8634304207119741,0.8627831715210356,0.8732212160413971,0.8667529107373868,0.8777490297542044,0.8687873497531996,0.005811310795464373
98,0.2437614917755127,0.017673108633898958,0.03271417617797852,0.0011605921724318886,4,1.6711111111111112,"{'degree': 4, 'C': 1.6711111111111112}",0.6847545219638242,0.6950904392764858,0.6528497409326425,0.7124352331606217,0.6994818652849741,0.6889223601237097,0.020104766988783412,51,0.8446601941747572,0.8414239482200647,0.8641655886157826,0.8557567917205692,0.8589909443725744,0.8529994934207495,0.008622285299549736
99,0.30577998161315917,0.014492637899940026,0.04048256874084473,0.0020614442418182308,5,0.34222222222222226,"{'degree': 5, 'C': 0.34222222222222226}",0.5193798449612403,0.5633074935400517,0.5284974093264249,0.5777202072538861,0.5518134715025906,0.5481436853168388,0.021594044237548564,89,0.6271844660194175,0.6880258899676376,0.6604139715394567,0.6772315653298836,0.6746442432082794,0.665500027212935,0.02108369207463691
